1843,Tlaxcala Airport,\N,19.537992,-98.173492
1844,Terán Air Base,\N,16.739901,-93.173301
1845,Francisco Sarabia International Airport,TRC,25.56830025,-103.4110031
1846,Angel Albino Corzo International Airport,TGZ,16.56360054,-93.02249908
1847,General Abelardo L. Rodríguez International Airport,TIJ,32.54109955,-116.9700012
1848,General Francisco Javier Mina International Airport,TAM,22.29640007,-97.86589813
1849,Tamuin Airport,TSL,22.0383,-98.806502
1850,Licenciado Adolfo Lopez Mateos International Airport,TLC,19.33709908,-99.56600189
1851,Tapachula International Airport,TAP,14.79430008,-92.37000275
1852,Cancún International Airport,CUN,21.03650093,-86.87709808
1853,Carlos Rovirosa Pérez International Airport,VSA,17.99699974,-92.81739807
1854,General Heriberto Jara International Airport,VER,19.14590073,-96.18730164
1855,General Leobardo C. Ruiz International Airport,ZCL,22.89710045,-102.6869965
1856,Ixtapa Zihuatanejo International Airport,ZIH,17.60160065,-101.4609985
1857,Zamora Airport,ZMM,20.045,-102.276001
1858,Playa De Oro International Airport,ZLO,19.14480019,-104.5589981
1859,Zapopan Airport,\N,20.747922,-103.461709
1860,Bluefields Airport,BEF,11.99100018,-83.77410126
1861,Los Brasiles Airport,\N,12.18999958,-86.35389709
1862,Leon (Fanor Urroz) Airport,\N,12.42920017,-86.90280151
1863,Augusto C. Sandino (Managua) International Airport,MGA,12.14150047,-86.16819763
1864,Puerto Cabezas Airport,PUZ,14.0472002,-83.38670349
1865,Bocas Del Toro International Airport,BOC,9.340849876,-82.25080109
1866,Cap Manuel Niño International Airport,CHX,9.458962,-82.515062
1867,Enrique Malek International Airport,DAV,8.390999794,-82.43499756
1868,Panama Pacific International Airport,BLB,8.91479,-79.599602
1869,Marcos A. Gelabert International Airport,PAC,8.973340034,-79.55560303
1870,Ruben Cantu Airport,SYP,8.085599899,-80.94529724
1871,Tocumen International Airport,PTY,9.071359634,-79.38349915
1872,Buenos Aires Airport,BAI,9.163949,-83.330171
1874,Coto 47 Airport,OTR,8.601559639,-82.96859741
1875,Chacarita Airport,JAP,9.981410027,-84.77269745
1877,El Carmen de Siquirres Airport,\N,10.20199966,-83.47219849
1878,Finca 10 / Nuevo Palmar Sur Airport,\N,8.916350365,-83.50730133
1879,Golfito Airport,GLF,8.654009819,-83.18219757
1880,Guapiles Airport,GPL,10.21720028,-83.79699707
1881,Daniel Oduber Quiros International Airport,LIR,10.5933,-85.544403
1882,Los Chiles Airport,LSL,11.03530025,-84.70610046
1883,Limon International Airport,LIO,9.957960129,-83.02200317
1884,Nosara Airport,NOB,9.976490021,-85.65299988
1885,Juan Santamaria International Airport,SJO,9.993860245,-84.20880127
1886,Pandora Airport,\N,9.732170105,-82.98320007
1887,Palmar Sur Airport,PMZ,8.951029778,-83.46859741
1889,Quepos Managua Airport,XQP,9.443160057,-84.12979889
1890,Santa Clara De Guapiles Airport,\N,10.28829956,-83.71350098
1891,San Vito De Java Airport,TOO,8.826109886,-82.95890045
1892,Monseñor Óscar Arnulfo Romero International Airport,SAL,13.4409,-89.055702
1893,Ilopango International Airport,\N,13.69950008,-89.11990356
1894,Les Cayes Airport,CYA,18.27109909,-73.78829956
1895,Cap Haitien International Airport,CAP,19.733,-72.194702
1896,Jacmel Airport,JAK,18.24110031,-72.51850128
1897,Toussaint Louverture International Airport,PAP,18.57999992,-72.29250336
1898,Gustavo Rizo Airport,BCA,20.36529922,-74.5062027
1899,Carlos Manuel de Cespedes Airport,BYM,20.39640045,-76.62139893
1900,Maximo Gomez Airport,AVI,22.02709961,-78.78959656
1901,Jardines Del Rey Airport,CCC,22.46100044,-78.32839966
1902,Jaime Gonzalez Airport,CFG,22.14999962,-80.41419983
1903,Vilo Acuña International Airport,CYO,21.61650085,-81.54599762
1904,Ignacio Agramonte International Airport,CMW,21.42029953,-77.84750366
1905,Antonio Maceo International Airport,SCU,19.96980095,-75.83540344
1906,Florida Airport,\N,21.49970055,-78.20279694
1907,Leeward Point Field,NBW,19.90649986,-75.20709991
1908,Mariana Grajales Airport,GAO,20.08530045,-75.15830231
1909,José Martí International Airport,HAV,22.98920059,-82.40910339
1910,Frank Pais International Airport,HOG,20.78560066,-76.31510162
1911,La Coloma Airport,LCL,22.33609962,-83.64189911
1912,Orestes Acosta Airport,MOA,20.65390015,-74.92220306
1913,Sierra Maestra Airport,MZO,20.28809929,-77.08920288
1914,Rafael Cabrera Airport,GER,21.83469963,-82.78379822
1915,Playa Baracoa Airport,UPB,23.03280067,-82.57939911
1916,Pinar Del Rio Airport,QPD,22.42140007,-83.67839813
1917,San Antonio De Los Banos Airport,\N,22.87150002,-82.50930023
1918,Abel Santamaria Airport,SNU,22.49220085,-79.94360352
1919,Joaquín de Agüero Airport,\N,21.50945591,-77.02059746
1920,Siguanea Airport,SZJ,21.64249992,-82.95510101
1921,Sancti Spiritus Airport,USS,21.9704,-79.442703
1923,Juan Gualberto Gomez International Airport,VRA,23.03440094,-81.43530273
1924,Hermanos Ameijeiras Airport,VTU,20.98760033,-76.93579865
1925,Gerrard Smith International Airport,CYB,19.68700027,-79.88279724
1926,Owen Roberts International Airport,GCM,19.2928009,-81.35769653
1927,Clarence A. Bain Airport,MAY,24.28770065,-77.68460083
1928,Andros Town Airport,ASD,24.69790077,-77.79560089
1930,Leonard M Thompson International Airport,MHH,26.5114,-77.083503
1931,San Andros Airport,SAQ,25.05380058,-78.0490036
1932,Spring Point Airport,AXP,22.44179916,-73.97090149
1933,Sandy Point Airport,\N,26.00460052,-77.39550018
1934,Treasure Cay Airport,TCB,26.74530029,-77.39129639
1935,Chub Cay Airport,CCZ,25.41710091,-77.88089752
1936,Great Harbour Cay Airport,GHC,25.7383,-77.840103
1937,South Bimini Airport,BIM,25.69989967,-79.26470184
1941,Exuma International Airport,GGT,23.56259918,-75.87799835
1942,George Town Airport,\N,23.4666996,-75.78170013
1943,North Eleuthera Airport,ELH,25.47489929,-76.6835022
1944,Governor's Harbour Airport,GHB,25.28470039,-76.33100128
1945,Normans Cay Airport,NMC,24.59429932,-76.82019806
1946,Rock Sound Airport,RSD,24.89507873,-76.17688179
1947,Staniel Cay Airport,TYM,24.16909981,-76.43910217
1948,Grand Bahama International Airport,FPO,26.55870056,-78.69560242
1949,Inagua Airport,IGA,20.97500038,-73.66690063
1950,Deadman's Cay Airport,LGI,23.17900085,-75.09359741
1951,Stella Maris Airport,SML,23.582317,-75.268621
1952,Mayaguana Airport,MYG,22.379499,-73.013494
1953,Lynden Pindling International Airport,NAS,25.03899956,-77.46620178
1954,Duncan Town Airport,DCT,22.18180084,-75.72949982
1955,Rum Cay Airport,RCY,23.68440056,-74.8361969
1956,San Salvador Airport,ZSA,24.06329918,-74.52400208
1957,Philip S. W. Goldson International Airport,BZE,17.53910065,-88.30819702
1958,Aitutaki Airport,AIT,-18.83090019,-159.7640076
1959,Rarotonga International Airport,RAR,-21.20269966,-159.8059998
1960,Nadi International Airport,NAN,-17.7553997,177.4429932
1961,Nausori International Airport,SUV,-18.04330063,178.5590057
1963,Fua'amotu International Airport,TBU,-21.24119949,-175.1499939
1964,Vava'u International Airport,VAV,-18.58530045,-173.9620056
1965,Bonriki International Airport,TRW,1.381639957,173.1470032
1966,Tabiteuea North Airport,TBF,-1.224470019,174.776001
1968,Hihifo Airport,WLS,-13.23830032,-176.1990051
1969,Faleolo International Airport,APW,-13.82999992,-172.0079956
1970,Pago Pago International Airport,PPG,-14.33100033,-170.7100067
1971,Rurutu Airport,RUR,-22.4340992,-151.3609924
1972,Tubuai Airport,TUB,-23.36540031,-149.5240021
1973,Anaa Airport,AAA,-17.3526001,-145.5099945
1974,Fangatau Airport,FGU,-15.81989956,-140.8869934
1975,Tikehau Airport,TIH,-15.1196003,-148.2310028
1976,Reao Airport,REA,-18.46590042,-136.4400024
1977,Fakarava Airport,FAV,-16.05410004,-145.6569977
1978,Manihi Airport,XMH,-14.4368,-146.0700073
1979,Totegegie Airport,GMR,-23.07990074,-134.8899994
1980,Kaukura Airport,KKR,-15.66329956,-146.8849945
1981,Makemo Airport,MKP,-16.58390045,-143.6580048
1982,Puka Puka Airport,PKP,-14.80949974,-138.8130035
1983,Takapoto Airport,TKP,-14.70950031,-145.2460022
1984,Arutua Airport,AXR,-15.2482996,-146.6170044
1985,Mataiva Airport,MVT,-14.86810017,-148.7169952
1986,Takaroa Airport,TKX,-14.45580006,-145.0249939
1987,Nuku Hiva Airport,NHV,-8.795599937,-140.2290039
1989,Bora Bora Airport,BOB,-16.44440079,-151.7510071
1990,Rangiroa Airport,RGI,-14.95429993,-147.6609955
1991,Huahine-Fare Airport,HUH,-16.68720055,-151.0220032
1992,Moorea Airport,MOZ,-17.49,-149.761993
1993,Hao Airport,HOI,-18.07480049,-140.9459991
1994,Maupiti Airport,MAU,-16.42650032,-152.2440033
1995,Raiatea Airport,RFP,-16.7229,-151.466003
1997,Bauerfield International Airport,VLI,-17.69930077,168.3200073
1998,Koné Airport,KNQ,-21.05430031,164.8370056
1999,Koumac Airport,KOC,-20.54630089,164.2559967
2000,Lifou Airport,LIF,-20.77479935,167.2400055
2001,Nouméa Magenta Airport,GEA,-22.25830078,166.4730072
2002,Maré Airport,MEE,-21.4817009,168.0379944
2003,Touho Airport,TOU,-20.79000092,165.2590027
2004,Ouvéa Airport,UVE,-20.6406002,166.572998
2005,La Tontouta International Airport,NOU,-22.01460075,166.2129974
2006,Auckland International Airport,AKL,-37.0080986,174.7920074
2007,Taupo Airport,TUO,-38.73970032,176.0839996
2008,Ardmore Airport,AMZ,-37.02970123,174.9730072
2009,Christchurch International Airport,CHC,-43.48939896,172.5319977
2010,Chatham Islands-Tuuta Airport,CHT,-43.81000137,-176.4570007
2011,Dunedin Airport,DUD,-45.92810059,170.197998
2012,Gisborne Airport,GIS,-38.66329956,177.9779968
2013,Glentanner Airport,GTN,-43.90670013,170.128006
2014,Hokitika Airfield,HKK,-42.71360016,170.9850006
2015,Hamilton International Airport,HLZ,-37.86669922,175.3320007
2016,Hastings Aerodrome,\N,-39.646702,176.766998
2017,Kerikeri Airport,KKE,-35.26279831,173.9120026
2018,Kaitaia Airport,KAT,-35.06999969,173.2850037
2019,Alexandra Airport,ALR,-45.21170044,169.3730011
2020,Mount Cook Airport,MON,-43.76499939,170.1329956
2021,Manapouri Airport,TEU,-45.53310013,167.6499939
2022,Hood Airport,MRO,-40.97330093,175.6340027
2023,New Plymouth Airport,NPL,-39.00859833,174.1790009
2024,Nelson Airport,NSN,-41.2983017,173.220993
2025,Invercargill Airport,IVC,-46.41239929,168.3130035
2026,RNZAF Base Ohakea,OHA,-40.20600128,175.3880005
2027,Oamaru Airport,OAM,-44.97000122,171.0820007
2028,Palmerston North Airport,PMR,-40.3205986,175.6170044
2029,Paraparaumu Airport,PPQ,-40.90470123,174.9889984
2030,Queenstown International Airport,ZQN,-45.02109909,168.7389984
2031,Rotorua Regional Airport,ROT,-38.10919952,176.3170013
2032,Waiouru Airport,\N,-39.44639969,175.6580048
2033,South Pole Station Airport,\N,-90,0
2034,Tauranga Airport,TRG,-37.6719017,176.1959991
2035,Timaru Airport,TIU,-44.30279922,171.2250061
2036,Pukaki Airport,TWZ,-44.23500061,170.1179962
2037,Woodbourne Airport,BHE,-41.5182991,173.8699951
2038,Williams Field,\N,-77.86740112,167.0570068
2039,Wanaka Airport,WKA,-44.72219849,169.2460022
2040,Wigram Airport,\N,-43.55110168,172.5529938
2041,Whakatane Airport,WHK,-37.92060089,176.9140015
2042,Wellington International Airport,WLG,-41.32720184,174.8049927
2043,Wairoa Airport,WIR,-39.00690079,177.4069977
2044,RNZAF Base Auckland-Whenuapai,\N,-36.78779984,174.6300049
2045,Whangarei Airport,WRE,-35.7682991,174.3650055
2046,Westport Airport,WSZ,-41.73809814,171.5809937
2047,Wanganui Airport,WAG,-39.96220016,175.0249939
2048,Herat Airport,HEA,34.20999908,62.22829819
2049,Jalalabad Airport,JAA,34.39979935,70.49859619
2050,Hamid Karzai International Airport,KBL,34.565899,69.212303
2051,Kandahar Airport,KDH,31.50580025,65.84780121
2052,Maimana Airport,MMZ,35.93080139,64.7609024
2053,Mazar I Sharif Airport,MZR,36.70690155,67.20970154
2054,Shindand Airport,OAH,33.3913002,62.26100159
2055,Sheberghan Airport,\N,36.75080109,65.91320038
2056,Konduz Airport,UND,36.6651001,68.91079712
2057,Bahrain International Airport,BAH,26.27079964,50.63359833
2058,Sheik Isa Air Base,\N,25.91839981,50.59059906
2059,Abha Regional Airport,AHB,18.24040031,42.65660095
2060,Al Ahsa Airport,HOF,25.2852993,49.48519897
2061,Al Baha Airport,ABT,20.29610062,41.63430023
2062,Bisha Airport,BHH,19.9843998,42.6208992
2063,Abqaiq Airport,\N,25.91130066,49.59120178
2064,King Fahd International Airport,DMM,26.47120094,49.79790115
2065,King Abdulaziz Air Base,DHA,26.26539993,50.15200043
2066,Jizan Regional Airport,GIZ,16.90110016,42.58580017
2067,Gassim Airport,ELQ,26.30279922,43.7743988
2068,Gurayat Domestic Airport,URY,31.412413,37.278898
2069,Ha'il Airport,HAS,27.437901,41.686298
2070,Jubail Airport,QJB,27.03899956,49.40510178
2071,King Faisal Naval Base,\N,21.34810066,39.17300034
2072,King Abdulaziz International Airport,JED,21.6796,39.156502
2073,King Khaled Military City Airport,KMC,27.9009,45.528198
2074,Prince Mohammad Bin Abdulaziz Airport,MED,24.5534,39.705101
2075,Nejran Airport,EAM,17.6114006,44.4192009
2076,Al Qaisumah/Hafr Al Batin Airport,AQI,28.335199,46.125099
2077,Pump Station 3 Airport,\N,25.17449951,47.48839951
2078,Pump Station 6 Airport,\N,24.71030045,44.96450043
2079,Pump Station 10 Airport,\N,24.1072998,41.0359993
2080,Rabigh Airport,\N,22.70260048,39.06980133
2081,Rafha Domestic Airport,RAH,29.62639999,43.49060059
2082,King Khaled International Airport,RUH,24.95759964,46.69879913
2083,Ras Mishab Airport,\N,28.07959938,48.61100006
2084,Arar Domestic Airport,RAE,30.90660095,41.13819885
2085,Ras Tanura Airport,\N,26.72310066,50.03079987
2086,Sharurah Airport,SHW,17.46689987,47.12139893
2088,Sulayel Airport,SLF,20.4647007,45.61959839
2089,Tabuk Airport,TUU,28.3654,36.6189
2090,Ta’if Regional Airport,TIF,21.483001,40.543442
2091,Thumamah Airport,\N,25.21299934,46.64099884
2092,Ras Tanajib Airport,\N,27.86779976,48.76910019
2093,Turaif Domestic Airport,TUI,31.692188,38.731544
2095,Al Wajh Domestic Airport,EJH,26.19860077,36.47639847
2096,Prince Abdulmohsin Bin Abdulaziz Airport,YNB,24.144199,38.0634
2097,Abadan Airport,ABD,30.37109947,48.22829819
2098,Dezful Airport,DEF,32.434399,48.397598
2099,Aghajari Airport,AKW,30.7444,49.6772
2100,Gachsaran Airport,GCH,30.33760071,50.82799912
2101,Shahid Asyaee Airport,\N,32.00239944,49.270401
2102,Omidiyeh Airport,OMI,30.83519936,49.53490067
2103,Mahshahr Airport,MRX,30.55620003,49.15190125
2104,Ahwaz Airport,AWZ,31.33740044,48.76200104
2105,Abu Musa Island Airport,AEU,25.8757,55.033001
2106,Bushehr Airport,BUZ,28.94479942,50.83459854
2107,Bastak Airport,\N,27.21269989,54.3185997
2108,Asaloyeh Airport,\N,27.4814,52.615501
2109,Kish International Airport,KIH,26.52619934,53.98020172
2110,Bandar Lengeh Airport,BDH,26.53199959,54.82479858
2111,Khark Island Airport,KHK,29.26029968,50.32389832
2112,Sirri Island Airport,SXI,25.90889931,54.53939819
2113,Lavan Island Airport,LVP,26.81030083,53.35630035
2114,Shahid Ashrafi Esfahani Airport,KSH,34.34590149,47.15810013
2117,Sanandaj Airport,SDG,35.2458992,47.00920105
2118,Hesa Airport,IFH,32.92890167,51.56110001
2119,Shahid Vatan Pour Air Base,\N,32.56700134,51.6916008
2120,Kashan Airport,KKS,33.895302,51.577
2121,Esfahan Shahid Beheshti International Airport,IFN,32.75080109,51.86130142
2122,Badr Air Base,\N,32.62110138,51.6969986
2123,Sardar-e-Jangal Airport,RAS,37.323333,49.617778
2125,Arak Airport,AJK,34.13809967,49.84730148
2126,Ghazvin Azadi Airport,\N,35.95209885,50.45080185
2127,Kushke Nosrat Airport,\N,34.98400116,50.80619812
2128,Doshan Tappeh Air Base,\N,35.70299911,51.47510147
2130,Ghale Morghi Airport,\N,35.64479828,51.38069916
2131,Mehrabad International Airport,THR,35.68920135,51.31340027
2132,Qazvin Airport,GZW,36.240101,50.0471
2133,Naja Airport,\N,35.77629852,50.88100052
2134,Bandar Abbas International Airport,BND,27.21829987,56.37779999
2135,Jiroft Airport,JYR,28.7269001,57.67029953
2136,Kerman Airport,KER,30.27440071,56.9510994
2138,Havadarya Airport,HDR,27.1583004,56.17250061
2139,Dayrestan Airport,\N,26.75460052,55.90240097
2141,Sirjan Airport,SYJ,29.55089951,55.67269897
2142,Birjand Airport,XBJ,32.89810181,59.26610184
2143,Sarakhs Airport,CKT,36.50120163,61.06489944
2144,Shahroud Airport,RUD,36.4253006,55.10419846
2147,Tabas Airport,TCX,33.6678009,56.8927002
2148,Kalaleh Airport,KLM,37.38330078,55.45199966
2151,Ramsar Airport,RZR,36.90990067,50.67959976
2153,Fasa Airport,FAZ,28.89179993,53.72330093
2154,Jahrom Airport,JAR,28.58670044,53.57910156
2156,Lamerd Airport,LFM,27.37269974,53.18880081
2157,Shiraz Shahid Dastghaib International Airport,SYZ,29.53919983,52.58980179
2158,Khoy Airport,KHY,38.42750168,44.97359848
2162,Tabriz International Airport,TBZ,38.13389969,46.23500061
2163,Zanjan Airport,JWN,36.77370071,48.3594017
2164,Shahid Sadooghi Airport,AZD,31.9048996,54.2765007
2165,Zabol Airport,ACZ,31.09830093,61.54389954
2166,Konarak Airport,ZBR,25.44330025,60.38209915
2167,Zahedan International Airport,ZAH,29.47570038,60.90620041
2168,Iran Shahr Airport,IHR,27.23609924,60.72000122
2169,Saravan Airport,\N,27.41930008,62.31579971
2170,Queen Alia International Airport,AMM,31.72260094,35.99319839
2171,Amman-Marka International Airport,ADJ,31.97270012,35.99160004
2172,Aqaba King Hussein International Airport,AQJ,29.61160088,35.01810074
2173,Prince Hassan Air Base,\N,32.160702,37.149399
2174,Jerusalem Airport,\N,31.86470032,35.21920013
2175,King Hussein Air College,OMF,32.3564,36.259201
2176,Kuwait International Airport,KWI,29.22660065,47.96889877
2177,Beirut Rafic Hariri International Airport,BEY,33.82089996,35.48839951
2178,Rene Mouawad Air Base,KYE,34.58929825,36.01129913
2179,Abu Dhabi International Airport,AUH,24.43300056,54.65110016
2180,Bateen Airport,AZI,24.42830086,54.45809937
2181,Al Hamra Aux Airport,\N,24.0739994,52.46360016
2182,Jebel Dhana Airport,\N,24.18740082,52.61399841
2184,Al Dhafra Air Base,DHF,24.24819946,54.54769897
2185,Arzanah Airport,\N,24.78050041,52.55989838
2186,Das Island Airport,\N,25.14620018,52.87369919
2187,Zirku Airport,\N,24.86249161,53.07714081
2188,Dubai International Airport,DXB,25.25279999,55.36439896
2189,Fujairah International Airport,FJR,25.11219978,56.32400131
2190,Ras Al Khaimah International Airport,RKT,25.6135006,55.93880081
2191,Sharjah International Airport,SHJ,25.32859993,55.51720047
2192,Khasab Air Base,KHS,26.17099953,56.24060059
2193,Masirah Air Base,MSH,20.67539978,58.89049911
2194,Muscat International Airport,MCT,23.59329987,58.28440094
2195,Salalah Airport,SLL,17.0387001,54.09130096
2196,Thumrait Air Base,TTH,17.66600037,54.02460098
2197,Bhagatanwala Airport,BHW,32.05609894,72.9484024
2202,Faisalabad International Airport,LYP,31.36499977,72.99479675
2203,Gwadar International Airport,GWD,25.23329926,62.32949829
2204,Gilgit Airport,GIL,35.91880035,74.33360291
2205,Shahbaz Air Base,JAG,28.28420067,68.4496994
2206,Jinnah International Airport,KHI,24.9065,67.160797
2207,Alama Iqbal International Airport,LHE,31.52160072,74.4036026
2208,Walton Airport,\N,31.49480057,74.34619904
2209,Mangla Airport,XJM,33.05009842,73.63839722
2210,Muzaffarabad Airport,MFG,34.3390007,73.50859833
2211,Mianwali Air Base,MWD,32.56309891,71.5707016
2212,Moenjodaro Airport,MJD,27.33519936,68.14309692
2213,Masroor Air Base,\N,24.89360046,66.938797
2214,Multan International Airport,MUX,30.20319939,71.4190979
2215,Shaheed Benazirabad Airport,WNS,26.2194,68.390099
2216,Okara Cantonment Airstrip,\N,30.74099922,73.35769653
2217,Panjgur Airport,PJG,26.9545002,64.13249969
2218,Pasni Airport,PSI,25.29050064,63.3451004
2219,Peshawar International Airport,PEW,33.9939003,71.51460266
2220,Qasim Airport,\N,33.56019974,73.03320313
2221,Quetta International Airport,UET,30.25139999,66.93779755
2222,Shaikh Zaid Airport,RYK,28.38389969,70.27960205
2223,Benazir Bhutto International Airport,\N,33.616699,73.099197
2224,Risalpur Air Base,\N,34.08110046,71.97260284
2225,Rawalakot Airport,RAZ,33.84970093,73.79810333
2227,Sukkur Airport,SKZ,27.72200012,68.79170227
2228,Saidu Sharif Airport,SDT,34.81359863,72.35279846
2229,Sui Airport,SUL,28.64509964,69.17690277
2230,Talhar Airport,BDN,24.84149933,68.83840179
2232,Wana Airport,WAF,32.30469894,69.57039642
2233,Zhob Airport,PZH,31.35840034,69.46360016
2234,Basrah International Airport,BSR,30.54910088,47.66210175
2235,Aleppo International Airport,ALP,36.18069839,37.22439957
2236,Damascus International Airport,DAM,33.41149902,36.5155983
2237,Deir ez-Zor Air Base,DEZ,35.2854,40.175999
2239,Bassel Al-Assad International Airport,LTK,35.40110016,35.94869995
2240,Palmyra Airport,PMS,34.5574,38.316898
2241,Doha International Airport,DIA,25.261101,51.565102
2242,Canton Island Airport,CIS,-2.76812005,-171.7100067
2243,Rota International Airport,ROP,14.17430019,145.2429962
2244,Saipan International Airport,SPN,15.119,145.729004
2245,Andersen Air Force Base,UAM,13.584,144.929998
2246,Antonio B. Won Pat International Airport,GUM,13.48340034,144.7960052
2247,Tinian International Airport,TIQ,14.99919987,145.6190033
2249,Marshall Islands International Airport,MAJ,7.064760208,171.2720032
2250,Dyess Army Air Field,\N,9.396889687,167.470993
2251,Bucholz Army Air Field,KWA,8.72012043,167.7319946
2252,Cassidy International Airport,CXI,1.98616004,-157.3500061
2253,Henderson Field,MDY,28.20170021,-177.3809967
2254,Chuuk International Airport,TKK,7.461870193,151.8430023
2255,Pohnpei International Airport,PNI,6.985099792,158.2089996
2256,Babelthuap Airport,ROR,7.36731,134.544236
2257,Kosrae International Airport,KSA,5.35698,162.957993
2258,Yap International Airport,YAP,9.49891,138.082993
2259,Kinmen Airport,KNH,24.4279,118.359001
2260,Pingtung South Airport,\N,22.67239952,120.461998
2261,Longtan Air Base,\N,24.85510063,121.237999
2262,Taitung Airport,TTT,22.75499916,121.1019974
2263,Lyudao Airport,GNI,22.6739006,121.4660034
2264,Kaohsiung International Airport,KHH,22.57710075,120.3499985
2265,Chiayi Airport,CYI,23.46179962,120.3929977
2267,Lanyu Airport,KYD,22.02700043,121.5350037
2268,Taichung Ching Chuang Kang Airport,RMQ,24.26469994,120.6210022
2270,Tainan Airport,TNN,22.9503994,120.2060013
2271,Hsinchu Air Base,HSZ,24.81800079,120.939003
2272,Makung Airport,MZG,23.56870079,119.6279984
2273,Chihhang Air Base,\N,22.79310036,121.1819992
2274,Pingtung North Airport,PIF,22.70019913,120.4820023
2275,Taipei Songshan Airport,TSA,25.06940079,121.552002
2276,Taiwan Taoyuan International Airport,TPE,25.0777,121.233002
2277,Wang-an Airport,WOT,23.36737251,119.5027771
2278,Hualien Airport,HUN,24.0230999,121.6179962
2279,Narita International Airport,NRT,35.76470184,140.3860016
2280,Matsumoto Airport,MMJ,36.16680145,137.9230042
2281,Hyakuri Airport,IBR,36.18109894,140.4149933
2282,Minami Torishima Airport,MUS,24.28969955,153.9790039
2283,Iwo Jima Airport,IWO,24.7840004,141.322998
2284,Nanki Shirahama Airport,SHM,33.66220093,135.3639984
2285,Kohnan Airport,\N,34.59080124,133.9329987
2286,Tokachi-Obihiro Airport,OBO,42.73329926,143.2169952
2287,New Chitose Airport,CTS,42.77519989,141.6920013
2288,Hakodate Airport,HKD,41.77000046,140.8220062
2289,Chitose Air Base,\N,42.79449844,141.6660004
2290,Memanbetsu Airport,MMB,43.88059998,144.1640015
2291,Nakashibetsu Airport,SHB,43.57749939,144.9600067
2293,Tokachi Airport,\N,42.89049911,143.1580048
2294,Wakkanai Airport,WKJ,45.40420151,141.8009949
2295,Iki Airport,IKI,33.74900055,129.7850037
2296,Yamaguchi Ube Airport,UBJ,33.93000031,131.279007
2297,Tsushima Airport,TSJ,34.28490067,129.3309937
2298,Monbetsu Airport,MBE,44.30390167,143.404007
2299,Asahikawa Airport,AKJ,43.67079926,142.4470062
2300,Okushiri Airport,OIR,42.07170105,139.4329987
2301,Rishiri Airport,RIS,45.24200058,141.1860046
2302,Ashiya Airport,\N,33.8830986,130.6529999
2303,Yakushima Airport,KUM,30.38559914,130.6589966
2304,Fukue Airport,FUJ,32.66630173,128.8329926
2305,Fukuoka Airport,FUK,33.58589935,130.451004
2306,New Tanegashima Airport,TNE,30.60510063,130.9909973
2307,Kagoshima Airport,KOJ,31.80340004,130.7189941
2308,Miyazaki Airport,KMI,31.87719917,131.4490051
2309,Nyutabaru Airport,\N,32.08359909,131.451004
2310,Oita Airport,OIT,33.47940063,131.7369995
2311,Kitakyūshū Airport,KKJ,33.84590149,131.0350037
2312,Kumamoto Airport,KMJ,32.83729935,130.8549957
2313,Nagasaki Airport,NGS,32.91690063,129.9140015
2314,Kanoya Airport,\N,31.36759949,130.8450012
2315,Tsuiki Air Field,\N,33.68500137,131.0399933
2316,Amami Airport,ASJ,28.43059921,129.7129974
2317,Okierabu Airport,OKE,27.42550087,128.701004
2318,Tokunoshima Airport,TKN,27.83639908,128.8809967
2319,Fukui Airport,FKJ,36.14279938,136.223999
2320,Gifu Airport,QGU,35.39410019,136.8699951
2321,Hamamatsu Airport,\N,34.75019836,137.7030029
2322,Komatsu Airport,KMQ,36.39459991,136.4069977
2323,Oki Airport,OKI,36.18109894,133.3249969
2324,Toyama Airport,TOY,36.64830017,137.1880035
2325,Shizuhama Airport,\N,34.81280136,138.2980042
2326,Hiroshima Airport,HIJ,34.43610001,132.9190063
2327,Okayama Airport,OKJ,34.75690079,133.8549957
2328,Izumo Airport,IZO,35.41360092,132.8899994
2329,Hofu Airport,\N,34.03469849,131.548996
2330,Miho Yonago Airport,YGJ,35.49219894,133.2359924
2332,Kōchi Ryōma Airport,KCZ,33.546101,133.669006
2333,Matsuyama Airport,MYJ,33.82720184,132.6999969
2334,Osaka International Airport,ITM,34.78549957,135.4380035
2335,Tottori Airport,TTJ,35.53010178,134.1670074
2336,Tokushima Airport/JMSDF Air Base,TKS,34.132801,134.606995
2337,Takamatsu Airport,TAK,34.21419907,134.0160065
2338,Yao Airport,\N,34.59629822,135.6029968
2339,Ozuki Airport,\N,34.04529953,131.052002
2340,Aomori Airport,AOJ,40.73469925,140.6909943
2341,Yamagata Airport,GAJ,38.41189957,140.3710022
2342,Sado Airport,SDS,38.06019974,138.4140015
2343,Hachinohe Airport,HHE,40.5564003,141.4660034
2344,Hanamaki Airport,HNA,39.42860031,141.1349945
2345,Akita Airport,AXT,39.61560059,140.2189941
2346,Misawa Air Base,MSJ,40.70320129,141.3679962
2347,Sendai Airport,SDJ,38.13970184,140.9170074
2348,Matsushima Air Base,\N,38.4048996,141.2200012
2350,Atsugi Naval Air Facility,NJA,35.45460129,139.4499969
2351,Tateyama Airport,\N,34.987099,139.828995
2352,Hachijojima Airport,HAC,33.11500168,139.7859955
2353,Iruma Air Base,\N,35.84189987,139.4109955
2354,Kisarazu Airport,\N,35.39830017,139.9100037
2355,Shimofusa Airport,\N,35.7989006,140.0110016
2356,Oshima Airport,OIM,34.7820015,139.3600006
